gene_id,gene_name,range,AveExpr,logFC,P.Value,FDR,status,region,feature,macs2_peak,distance_to_gene
ENSG00000151240,DIP2C,chr10:384101-385600,6.654259887744449,-1.481247031056767,1.7355703079043706e-7,3.2488350047412784e-6,Down,Intron,Super Enhancer,TRUE,0
ENSG00000201861,RNA5SP298,chr10:384101-385600,6.654259887744449,-1.481247031056767,1.7355703079043706e-7,3.2488350047412784e-6,Down,Intron,Super Enhancer,TRUE,56035
ENSG00000239822,RN7SL754P,chr10:384101-385600,6.654259887744449,-1.481247031056767,1.7355703079043706e-7,3.2488350047412784e-6,Down,Intron,Super Enhancer,TRUE,90580
ENSG00000264248,AL603831.1,chr10:406801-408000,5.791003557896579,-2.2136402994097577,2.6537119162011815e-9,1.696209705558085e-7,Down,Intron,Enhancer,TRUE,83552
ENSG00000233021,AL669841.1,chr10:406801-408000,5.791003557896579,-2.2136402994097577,2.6537119162011815e-9,1.696209705558085e-7,Down,Intron,Enhancer,TRUE,75500
ENSG00000151240,DIP2C,chr10:406801-408000,5.791003557896579,-2.2136402994097577,2.6537119162011815e-9,1.696209705558085e-7,Down,Intron,Enhancer,TRUE,0
ENSG00000201861,RNA5SP298,chr10:406801-408000,5.791003557896579,-2.2136402994097577,2.6537119162011815e-9,1.696209705558085e-7,Down,Intron,Enhancer,TRUE,78735
ENSG00000239822,RN7SL754P,chr10:406801-408000,5.791003557896579,-2.2136402994097577,2.6537119162011815e-9,1.696209705558085e-7,Down,Intron,Enhancer,TRUE,68180
ENSG00000151240,DIP2C,chr10:410001-411300,6.315722012338759,-1.4697273042985415,1.6982311351048748e-6,1.6641685016902562e-5,Down,Intron,No Feature,TRUE,0
ENSG00000151240,DIP2C,chr10:436801-437700,4.966714017140853,-1.608715164787833,2.0674473335205004e-5,1.1641196450492175e-4,Down,Promoter (-1500/+500bp),Promoter,TRUE,0
ENSG00000233021,AL669841.1,chr10:443401-443900,4.160658716337489,-0.8068850557800091,0.03726123325467525,0.04821982593859383,Down,Intron,Enhancer,FALSE,39600
ENSG00000151240,DIP2C,chr10:443401-443900,4.160658716337489,-0.8068850557800091,0.03726123325467525,0.04821982593859383,Down,Intron,Enhancer,FALSE,0
ENSG00000239822,RN7SL754P,chr10:443401-443900,4.160658716337489,-0.8068850557800091,0.03726123325467525,0.04821982593859383,Down,Intron,Enhancer,FALSE,32280
ENSG00000151240,DIP2C,chr10:451701-452000,4.356097245727312,-0.7886617314116903,0.037190995178118115,0.04821982593859383,Down,Intron,No Feature,FALSE,0
ENSG00000233021,AL669841.1,chr10:461801-462300,4.342232879674433,-0.9623379209450733,0.009164725353370347,0.01491787825355337,Down,Intron,Enhancer,TRUE,21200
ENSG00000151240,DIP2C,chr10:461801-462300,4.342232879674433,-0.9623379209450733,0.009164725353370347,0.01491787825355337,Down,Intron,Enhancer,TRUE,0
ENSG00000239822,RN7SL754P,chr10:461801-462300,4.342232879674433,-0.9623379209450733,0.009164725353370347,0.01491787825355337,Down,Intron,Enhancer,TRUE,13880
ENSG00000233021,AL669841.1,chr10:481201-483500,7.552496602770972,-1.1692515745574947,6.131615155633181e-7,8.74502431083616e-6,Down,Promoter (-1500/+500bp),Enhancer,TRUE,0
ENSG00000151240,DIP2C,chr10:481201-483500,7.552496602770972,-1.1692515745574947,6.131615155633181e-7,8.74502431083616e-6,Down,Promoter (-1500/+500bp),Enhancer,TRUE,0
ENSG00000239822,RN7SL754P,chr10:481201-483500,7.552496602770972,-1.1692515745574947,6.131615155633181e-7,8.74502431083616e-6,Down,Promoter (-1500/+500bp),Enhancer,TRUE,4756
ENSG00000233021,AL669841.1,chr10:496701-497600,5.046906609134539,-0.942233094046284,0.008277543171540114,0.013754081960514178,Down,Intron,Enhancer,TRUE,9590
ENSG00000151240,DIP2C,chr10:496701-497600,5.046906609134539,-0.942233094046284,0.008277543171540114,0.013754081960514178,Down,Intron,Enhancer,TRUE,0
ENSG00000239822,RN7SL754P,chr10:496701-497600,5.046906609134539,-0.942233094046284,0.008277543171540114,0.013754081960514178,Down,Intron,Enhancer,TRUE,20256
ENSG00000233021,AL669841.1,chr10:500701-501500,4.69438895469164,-1.3586830906028695,4.6051237875447293e-4,0.0012830343135105486,Down,Intron,Enhancer,TRUE,13590
ENSG00000151240,DIP2C,chr10:500701-501500,4.69438895469164,-1.3586830906028695,4.6051237875447293e-4,0.0012830343135105486,Down,Intron,Enhancer,TRUE,0
ENSG00000239822,RN7SL754P,chr10:500701-501500,4.69438895469164,-1.3586830906028695,4.6051237875447293e-4,0.0012830343135105486,Down,Intron,Enhancer,TRUE,24256
ENSG00000233021,AL669841.1,chr10:539801-540700,4.849367207376977,-0.7917025729644889,0.030353378728052015,0.041092751386916905,Down,Intron,Enhancer,TRUE,52690
ENSG00000151240,DIP2C,chr10:539801-540700,4.849367207376977,-0.7917025729644889,0.030353378728052015,0.041092751386916905,Down,Intron,Enhancer,TRUE,0
ENSG00000239822,RN7SL754P,chr10:539801-540700,4.849367207376977,-0.7917025729644889,0.030353378728052015,0.041092751386916905,Down,Intron,Enhancer,TRUE,63356
ENSG00000233021,AL669841.1,chr10:556701-557700,5.401782536630587,-0.9973344674049305,0.002576603157692962,0.005291644038043334,Down,Intron,Enhancer,TRUE,69590
ENSG00000151240,DIP2C,chr10:556701-557700,5.401782536630587,-0.9973344674049305,0.002576603157692962,0.005291644038043334,Down,Intron,Enhancer,TRUE,0
ENSG00000239822,RN7SL754P,chr10:556701-557700,5.401782536630587,-0.9973344674049305,0.002576603157692962,0.005291644038043334,Down,Intron,Enhancer,TRUE,80256
ENSG00000233021,AL669841.1,chr10:562701-564400,6.80099244018603,-2.0123146233680034,3.6499991281985157e-9,1.9048609087806435e-7,Down,Intron,Enhancer,TRUE,75590
ENSG00000151240,DIP2C,chr10:562701-564400,6.80099244018603,-2.0123146233680034,3.6499991281985157e-9,1.9048609087806435e-7,Down,Intron,Enhancer,TRUE,0
ENSG00000239822,RN7SL754P,chr10:562701-564400,6.80099244018603,-2.0123146233680034,3.6499991281985157e-9,1.9048609087806435e-7,Down,Intron,Enhancer,TRUE,86256
ENSG00000107929,LARP4B,chr10:562701-564400,6.80099244018603,-2.0123146233680034,3.6499991281985157e-9,1.9048609087806435e-7,Down,Intron,Enhancer,TRUE,288453
ENSG00000233021,AL669841.1,chr10:566001-567100,6.094420808511531,-1.4515687478145598,5.010605004466048e-6,3.823454564003507e-5,Down,Intron,Enhancer,TRUE,78890
ENSG00000151240,DIP2C,chr10:566001-567100,6.094420808511531,-1.4515687478145598,5.010605004466048e-6,3.823454564003507e-5,Down,Intron,Enhancer,TRUE,0
ENSG00000239822,RN7SL754P,chr10:566001-567100,6.094420808511531,-1.4515687478145598,5.010605004466048e-6,3.823454564003507e-5,Down,Intron,Enhancer,TRUE,89556
ENSG00000107929,LARP4B,chr10:566001-567100,6.094420808511531,-1.4515687478145598,5.010605004466048e-6,3.823454564003507e-5,Down,Intron,Enhancer,TRUE,285753
ENSG00000233021,AL669841.1,chr10:571401-572200,4.489086638069406,-1.7821353622690477,4.86880263958666e-6,3.761755753409919e-5,Down,Intron,Enhancer,TRUE,84290
ENSG00000151240,DIP2C,chr10:571401-572200,4.489086638069406,-1.7821353622690477,4.86880263958666e-6,3.761755753409919e-5,Down,Intron,Enhancer,TRUE,0
ENSG00000239822,RN7SL754P,chr10:571401-572200,4.489086638069406,-1.7821353622690477,4.86880263958666e-6,3.761755753409919e-5,Down,Intron,Enhancer,TRUE,94956
ENSG00000107929,LARP4B,chr10:571401-572200,4.489086638069406,-1.7821353622690477,4.86880263958666e-6,3.761755753409919e-5,Down,Intron,Enhancer,TRUE,280653
ENSG00000233021,AL669841.1,chr10:573301-573800,4.175563727194297,-1.1010575195540389,0.0041404152926109525,0.007723263108935948,Down,Intron,Enhancer,FALSE,86190
ENSG00000151240,DIP2C,chr10:573301-573800,4.175563727194297,-1.1010575195540389,0.0041404152926109525,0.007723263108935948,Down,Intron,Enhancer,FALSE,0
ENSG00000239822,RN7SL754P,chr10:573301-573800,4.175563727194297,-1.1010575195540389,0.0041404152926109525,0.007723263108935948,Down,Intron,Enhancer,FALSE,96856
ENSG00000107929,LARP4B,chr10:573301-573800,4.175563727194297,-1.1010575195540389,0.0041404152926109525,0.007723263108935948,Down,Intron,Enhancer,FALSE,279053
ENSG00000233021,AL669841.1,chr10:579001-579300,4.584352490406321,-0.7493377976427195,0.05056125573712181,0.0627147444445757,Unchanged,Intron,Enhancer,TRUE,91890
ENSG00000225140,AL358216.1,chr10:579001-579300,4.584352490406321,-0.7493377976427195,0.05056125573712181,0.0627147444445757,Unchanged,Intron,Enhancer,TRUE,95277
ENSG00000151240,DIP2C,chr10:579001-579300,4.584352490406321,-0.7493377976427195,0.05056125573712181,0.0627147444445757,Unchanged,Intron,Enhancer,TRUE,0
ENSG00000107929,LARP4B,chr10:579001-579300,4.584352490406321,-0.7493377976427195,0.05056125573712181,0.0627147444445757,Unchanged,Intron,Enhancer,TRUE,273553
ENSG00000225140,AL358216.1,chr10:659301-659800,4.729192027628684,-0.893621511883373,0.012704504252793113,0.019137489091101717,Down,Intron,Super Enhancer,TRUE,14777
ENSG00000180525,PRR26,chr10:659301-659800,4.729192027628684,-0.893621511883373,0.012704504252793113,0.019137489091101717,Down,Intron,Super Enhancer,TRUE,36087
ENSG00000151240,DIP2C,chr10:659301-659800,4.729192027628684,-0.893621511883373,0.012704504252793113,0.019137489091101717,Down,Intron,Super Enhancer,TRUE,0
ENSG00000263511,MIR5699,chr10:659301-659800,4.729192027628684,-0.893621511883373,0.012704504252793113,0.019137489091101717,Down,Intron,Super Enhancer,TRUE,27828
ENSG00000225140,AL358216.1,chr10:663401-664800,5.074204546571663,-0.9352956266844017,0.010892847222738243,0.017271615637664918,Down,Intron,Super Enhancer,TRUE,9777
ENSG00000180525,PRR26,chr10:663401-664800,5.074204546571663,-0.9352956266844017,0.010892847222738243,0.017271615637664918,Down,Intron,Super Enhancer,TRUE,31087
ENSG00000151240,DIP2C,chr10:663401-664800,5.074204546571663,-0.9352956266844017,0.010892847222738243,0.017271615637664918,Down,Intron,Super Enhancer,TRUE,0
ENSG00000263511,MIR5699,chr10:663401-664800,5.074204546571663,-0.9352956266844017,0.010892847222738243,0.017271615637664918,Down,Intron,Super Enhancer,TRUE,22828
ENSG00000151240,DIP2C,chr10:688201-688700,4.075324492892113,-0.3849887477726506,0.39712871468397976,0.411778261099559,Unchanged,Promoter (-1500/+500bp),No Feature,FALSE,0
ENSG00000263511,MIR5699,chr10:688201-688700,4.075324492892113,-0.3849887477726506,0.39712871468397976,0.411778261099559,Unchanged,Promoter (-1500/+500bp),No Feature,FALSE,482
ENSG00000180525,PRR26,chr10:713701-714500,4.818953280018553,0.3435164021201289,0.4190005377345693,0.5657921739851649,Unchanged,Exon,No Feature,FALSE,0
ENSG00000151240,DIP2C,chr10:713701-714500,4.818953280018553,0.3435164021201289,0.4190005377345693,0.5657921739851649,Unchanged,Exon,No Feature,FALSE,0
ENSG00000151240,DIP2C,chr10:735101-736400,4.263409733952361,-1.321089492659063,6.107715547038782e-4,0.0016592515003201274,Down,Promoter (-1500/+500bp),Promoter,TRUE,0
ENSG00000231601,AL157709.1,chr10:778401-779300,4.667552993307353,-1.5300231369775212,5.222094401362221e-4,0.0014454476991525279,Down,Intergenic (>10kb),No Feature,TRUE,10631
ENSG00000231601,AL157709.1,chr10:824301-825500,6.011445300920476,-2.178652097631713,1.3978458189072752e-8,5.308006883802274e-7,Down,Intergenic (>10kb),Enhancer,TRUE,33402
ENSG00000151240,DIP2C,chr10:824301-825500,6.011445300920476,-2.178652097631713,1.3978458189072752e-8,5.308006883802274e-7,Down,Intergenic (>10kb),Enhancer,TRUE,88692
ENSG00000107929,LARP4B,chr10:824301-825500,6.011445300920476,-2.178652097631713,1.3978458189072752e-8,5.308006883802274e-7,Down,Intergenic (>10kb),Enhancer,TRUE,27353
ENSG00000231601,AL157709.1,chr10:840501-840800,4.295667439079346,-0.7330557601306673,0.06541595583616619,0.0796518576533349,Unchanged,Intergenic (>10kb),Enhancer,FALSE,49602
ENSG00000107929,LARP4B,chr10:840501-840800,4.295667439079346,-0.7330557601306673,0.06541595583616619,0.0796518576533349,Unchanged,Intergenic (>10kb),Enhancer,FALSE,12053
ENSG00000015171,ZMYND11,chr10:840501-840800,4.295667439079346,-0.7330557601306673,0.06541595583616619,0.0796518576533349,Unchanged,Intergenic (>10kb),Enhancer,FALSE,539923
ENSG00000151240,DIP2C,chr10:840501-840800,4.295667439079346,-0.7330557601306673,0.06541595583616619,0.0796518576533349,Unchanged,Intergenic (>10kb),Enhancer,FALSE,104892
ENSG00000229869,AL359878.2,chr10:902401-903200,5.086292463016136,-0.9315274144792957,0.007287412494767668,0.012507262913361404,Down,Intron,Super Enhancer,TRUE,75765
ENSG00000107929,LARP4B,chr10:902401-903200,5.086292463016136,-0.9315274144792957,0.007287412494767668,0.012507262913361404,Down,Intron,Super Enhancer,TRUE,0
ENSG00000229869,AL359878.2,chr10:976701-977200,4.146900553288632,-0.7312110135340424,0.09573203348685376,0.1106819372651097,Unchanged,Promoter (-1500/+500bp),Promoter,FALSE,1765
ENSG00000107929,LARP4B,chr10:976701-977200,4.146900553288632,-0.7312110135340424,0.09573203348685376,0.1106819372651097,Unchanged,Promoter (-1500/+500bp),Promoter,FALSE,0
ENSG00000229869,AL359878.2,chr10:977401-978300,4.381821675731725,-1.2116766243573704,0.0015859677554630818,0.003564778604282045,Down,Promoter (-1500/+500bp),Promoter,TRUE,665
ENSG00000107929,LARP4B,chr10:977401-978300,4.381821675731725,-1.2116766243573704,0.0015859677554630818,0.003564778604282045,Down,Promoter (-1500/+500bp),Promoter,TRUE,0
ENSG00000229869,AL359878.2,chr10:1016001-1017100,5.714938601315283,-1.796992237399457,5.988629231886457e-7,8.74502431083616e-6,Down,Intergenic (<10kb),Super Enhancer,TRUE,27317
ENSG00000107937,GTPBP4,chr10:1016001-1017100,5.714938601315283,-1.796992237399457,5.988629231886457e-7,8.74502431083616e-6,Down,Intergenic (<10kb),Super Enhancer,TRUE,17273
ENSG00000232656,IDI2-AS1,chr10:1016001-1017100,5.714938601315283,-1.796992237399457,5.988629231886457e-7,8.74502431083616e-6,Down,Intergenic (<10kb),Super Enhancer,TRUE,51469
ENSG00000047056,WDR37,chr10:1016001-1017100,5.714938601315283,-1.796992237399457,5.988629231886457e-7,8.74502431083616e-6,Down,Intergenic (<10kb),Super Enhancer,TRUE,78377
ENSG00000107929,LARP4B,chr10:1016001-1017100,5.714938601315283,-1.796992237399457,5.988629231886457e-7,8.74502431083616e-6,Down,Intergenic (<10kb),Super Enhancer,TRUE,38355
ENSG00000205740,AL359878.1,chr10:1016001-1017100,5.714938601315283,-1.796992237399457,5.988629231886457e-7,8.74502431083616e-6,Down,Intergenic (<10kb),Super Enhancer,TRUE,0
ENSG00000148377,IDI2,chr10:1016001-1017100,5.714938601315283,-1.796992237399457,5.988629231886457e-7,8.74502431083616e-6,Down,Intergenic (<10kb),Super Enhancer,TRUE,47749
ENSG00000067064,IDI1,chr10:1016001-1017100,5.714938601315283,-1.796992237399457,5.988629231886457e-7,8.74502431083616e-6,Down,Intergenic (<10kb),Super Enhancer,TRUE,67991
ENSG00000238924,RNU7-163P,chr10:1016001-1017100,5.714938601315283,-1.796992237399457,5.988629231886457e-7,8.74502431083616e-6,Down,Intergenic (<10kb),Super Enhancer,TRUE,71132
ENSG00000287560,AL731533.3,chr10:1016001-1017100,5.714938601315283,-1.796992237399457,5.988629231886457e-7,8.74502431083616e-6,Down,Intergenic (<10kb),Super Enhancer,TRUE,2067626
ENSG00000273001,AL731533.2,chr10:1016001-1017100,5.714938601315283,-1.796992237399457,5.988629231886457e-7,8.74502431083616e-6,Down,Intergenic (<10kb),Super Enhancer,TRUE,2090515
ENSG00000067057,PFKP,chr10:1016001-1017100,5.714938601315283,-1.796992237399457,5.988629231886457e-7,8.74502431083616e-6,Down,Intergenic (<10kb),Super Enhancer,TRUE,2091424
ENSG00000107937,GTPBP4,chr10:1033901-1034400,4.376389655739297,-0.9475104219883352,0.013656408758515731,0.02037447281864209,Down,Promoter (-1500/+500bp),Promoter,TRUE,0
ENSG00000205740,AL359878.1,chr10:1033901-1034400,4.376389655739297,-0.9475104219883352,0.013656408758515731,0.02037447281864209,Down,Promoter (-1500/+500bp),Promoter,TRUE,0
ENSG00000287560,AL731533.3,chr10:1033901-1034400,4.376389655739297,-0.9475104219883352,0.013656408758515731,0.02037447281864209,Down,Promoter (-1500/+500bp),Promoter,TRUE,2050326
ENSG00000273001,AL731533.2,chr10:1033901-1034400,4.376389655739297,-0.9475104219883352,0.013656408758515731,0.02037447281864209,Down,Promoter (-1500/+500bp),Promoter,TRUE,2073215
ENSG00000067057,PFKP,chr10:1033901-1034400,4.376389655739297,-0.9475104219883352,0.013656408758515731,0.02037447281864209,Down,Promoter (-1500/+500bp),Promoter,TRUE,2074124
ENSG00000107937,GTPBP4,chr10:1049901-1051000,5.219851633234326,-1.5033575108980906,1.0632680031520771e-4,4.0619885677198976e-4,Down,Promoter (-1500/+500bp),Promoter,TRUE,0
ENSG00000047056,WDR37,chr10:1094601-1095700,5.666425459583449,-0.8645603914451412,0.013614409854845633,0.020472904697065926,Down,Promoter (-1500/+500bp),Promoter,TRUE,0
ENSG00000067064,IDI1,chr10:1094601-1095700,5.666425459583449,-0.8645603914451412,0.013614409854845633,0.020472904697065926,Down,Promoter (-1500/+500bp),Promoter,TRUE,0
ENSG00000232656,IDI2-AS1,chr10:1094601-1095700,5.666425459583449,-0.8645603914451412,0.013614409854845633,0.020472904697065926,Down,Promoter (-1500/+500bp),Promoter,TRUE,3235
ENSG00000238924,RNU7-163P,chr10:1094601-1095700,5.666425459583449,-0.8645603914451412,0.013614409854845633,0.020472904697065926,Down,Promoter (-1500/+500bp),Promoter,TRUE,6305
ENSG00000287560,AL731533.3,chr10:1094601-1095700,5.666425459583449,-0.8645603914451412,0.013614409854845633,0.020472904697065926,Down,Promoter (-1500/+500bp),Promoter,TRUE,1989026
ENSG00000273001,AL731533.2,chr10:1094601-1095700,5.666425459583449,-0.8645603914451412,0.013614409854845633,0.020472904697065926,Down,Promoter (-1500/+500bp),Promoter,TRUE,2011915
ENSG00000067057,PFKP,chr10:1094601-1095700,5.666425459583449,-0.8645603914451412,0.013614409854845633,0.020472904697065926,Down,Promoter (-1500/+500bp),Promoter,TRUE,2012824
ENSG00000278419,AL451164.2,chr10:1094601-1095700,5.666425459583449,-0.8645603914451412,0.013614409854845633,0.020472904697065926,Down,Promoter (-1500/+500bp),Promoter,TRUE,2081057
ENSG00000107959,PITRM1,chr10:1094601-1095700,5.666425459583449,-0.8645603914451412,0.013614409854845633,0.020472904697065926,Down,Promoter (-1500/+500bp),Promoter,TRUE,2084219
ENSG00000237399,PITRM1-AS1,chr10:1094601-1095700,5.666425459583449,-0.8645603914451412,0.013614409854845633,0.020472904697065926,Down,Promoter (-1500/+500bp),Promoter,TRUE,2088123
ENSG00000229205,LINC00200,chr10:1310701-1311800,5.930378354927702,-2.09353906875851,1.734616318425696e-8,6.119533435721051e-7,Down,Intron,No Feature,TRUE,0
ENSG00000185736,ADARB2,chr10:1310701-1311800,5.930378354927702,-2.09353906875851,1.734616318425696e-8,6.119533435721051e-7,Down,Intron,No Feature,TRUE,0
ENSG00000287560,AL731533.3,chr10:1310701-1311800,5.930378354927702,-2.09353906875851,1.734616318425696e-8,6.119533435721051e-7,Down,Intron,No Feature,TRUE,1772926
ENSG00000273001,AL731533.2,chr10:1310701-1311800,5.930378354927702,-2.09353906875851,1.734616318425696e-8,6.119533435721051e-7,Down,Intron,No Feature,TRUE,1795815
ENSG00000067057,PFKP,chr10:1310701-1311800,5.930378354927702,-2.09353906875851,1.734616318425696e-8,6.119533435721051e-7,Down,Intron,No Feature,TRUE,1796724
ENSG00000185736,ADARB2,chr10:1711701-1712300,4.203785207325579,1.0697948943807993,0.012803632516584172,0.01924599185008803,Up,Intron,No Feature,FALSE,0
ENSG00000231743,AC026396.1,chr10:1711701-1712300,4.203785207325579,1.0697948943807993,0.012803632516584172,0.01924599185008803,Up,Intron,No Feature,FALSE,1265912
ENSG00000234182,AL731533.1,chr10:1711701-1712300,4.203785207325579,1.0697948943807993,0.012803632516584172,0.01924599185008803,Up,Intron,No Feature,FALSE,1339867
ENSG00000287560,AL731533.3,chr10:1711701-1712300,4.203785207325579,1.0697948943807993,0.012803632516584172,0.01924599185008803,Up,Intron,No Feature,FALSE,1372426
ENSG00000273001,AL731533.2,chr10:1711701-1712300,4.203785207325579,1.0697948943807993,0.012803632516584172,0.01924599185008803,Up,Intron,No Feature,FALSE,1395315
ENSG00000067057,PFKP,chr10:1711701-1712300,4.203785207325579,1.0697948943807993,0.012803632516584172,0.01924599185008803,Up,Intron,No Feature,FALSE,1396224
ENSG00000234170,LINC02645,chr10:2490001-2490800,4.394413573978481,-1.2555304542140886,7.722551096880441e-4,0.0019642886245473342,Down,Promoter (-1500/+500bp),No Feature,TRUE,0
ENSG00000185736,ADARB2,chr10:2948901-2949500,4.234244250852488,0.45852007169574766,0.3094278634242135,0.3179261759509475,Unchanged,Intergenic (>10kb),No Feature,FALSE,1169181
ENSG00000233052,AL513304.1,chr10:2948901-2949500,4.234244250852488,0.45852007169574766,0.3094278634242135,0.3179261759509475,Unchanged,Intergenic (>10kb),No Feature,FALSE,1545068
